Time_I,Intensity,Time_L,Laser,Time_V,Vert_Emit,Time_H,Horz_Emit,Time_C,Linac_Current
Wed Feb 24 09:20:01.563,-0.024943352,Wed Feb 24 09:20:11.041,88,Wed Feb 24 09:20:02.885,0,Wed Feb 24 09:20:02.885,0,Wed Feb 24 09:20:01.523,-0.0030376
Wed Feb 24 09:20:03.963,-0.024943352,Wed Feb 24 09:20:26.042,88,Wed Feb 24 09:20:12.886,0,Wed Feb 24 09:20:12.886,0,Wed Feb 24 09:20:03.923,-0.0030376
Wed Feb 24 09:20:08.963,-0.024943352,Wed Feb 24 09:20:41.042,88,Wed Feb 24 09:20:22.886,0,Wed Feb 24 09:20:22.886,0,Wed Feb 24 09:20:08.923,-0.0030376
Wed Feb 24 09:20:11.564,-0.024943352,Wed Feb 24 09:20:56.043,88,Wed Feb 24 09:20:28.288,15.05932903,Wed Feb 24 09:20:28.288,13.62533474,Wed Feb 24 09:20:11.524,-0.0030376
Wed Feb 24 09:20:13.964,-0.019954681,Wed Feb 24 09:21:11.042,88,Wed Feb 24 09:20:32.886,15.08016491,Wed Feb 24 09:20:32.886,13.5490551,Wed Feb 24 09:20:13.924,-0.0030376
Wed Feb 24 09:20:18.964,-0.024943352,Wed Feb 24 09:21:26.039,88,Wed Feb 24 09:20:42.886,15.32257748,Wed Feb 24 09:20:42.886,13.71168041,Wed Feb 24 09:20:18.924,-0.0030376
Wed Feb 24 09:20:18.964,-0.024943352,Wed Feb 24 09:21:41.037,88,Wed Feb 24 09:20:52.887,15.3451128,Wed Feb 24 09:20:52.887,13.6639328,Wed Feb 24 09:20:18.991,-0.0030376
Wed Feb 24 09:20:21.564,4.380052567,Wed Feb 24 09:21:56.038,88,Wed Feb 24 09:21:02.888,15.01925659,Wed Feb 24 09:21:02.888,14.15880489,Wed Feb 24 09:20:21.524,21.60948821
Wed Feb 24 09:20:21.631,4.444905281,Wed Feb 24 09:22:11.041,88,Wed Feb 24 09:21:12.887,14.9655323,Wed Feb 24 09:21:12.887,13.55457497,Wed Feb 24 09:20:21.591,21.5396234
Wed Feb 24 09:20:23.164,4.419961929,Wed Feb 24 09:22:26.042,88,Wed Feb 24 09:21:22.884,15.21688271,Wed Feb 24 09:21:22.884,13.90469074,Wed Feb 24 09:20:23.124,21.63986421
Wed Feb 24 09:20:23.231,4.330165863,Wed Feb 24 09:22:41.040,108,Wed Feb 24 09:21:28.285,15.00139427,Wed Feb 24 09:21:28.285,13.55668831,Wed Feb 24 09:20:23.191,21.40596899
Wed Feb 24 09:20:23.964,4.419961929,Wed Feb 24 09:22:56.037,128,Wed Feb 24 09:21:32.882,15.07965374,Wed Feb 24 09:21:32.882,13.6241169,Wed Feb 24 09:20:23.924,21.5456986
Wed Feb 24 09:20:24.031,4.404995918,Wed Feb 24 09:23:11.033,130,Wed Feb 24 09:21:42.881,15.07099247,Wed Feb 24 09:21:42.881,13.42486477,Wed Feb 24 09:20:23.991,21.5456986
Wed Feb 24 09:20:28.964,4.400007248,Wed Feb 24 09:23:26.032,130,Wed Feb 24 09:21:52.882,15.24776554,Wed Feb 24 09:21:52.882,13.66676521,Wed Feb 24 09:20:28.924,21.64897701
Wed Feb 24 09:20:28.964,4.414973259,Wed Feb 24 09:23:41.032,130,Wed Feb 24 09:22:02.883,15.22542763,Wed Feb 24 09:22:02.883,13.84658718,Wed Feb 24 09:20:28.991,21.68846581
Wed Feb 24 09:20:31.564,4.479825974,Wed Feb 24 09:23:56.028,130,Wed Feb 24 09:22:12.885,15.12566376,Wed Feb 24 09:22:12.885,13.67330265,Wed Feb 24 09:20:31.524,21.64897701
Wed Feb 24 09:20:31.631,4.469848633,Wed Feb 24 09:24:11.024,130,Wed Feb 24 09:22:22.886,15.46813774,Wed Feb 24 09:22:22.886,14.43281555,Wed Feb 24 09:20:31.591,21.5517738
Wed Feb 24 09:20:33.964,4.355109215,Wed Feb 24 09:24:26.023,130,Wed Feb 24 09:22:28.288,0,Wed Feb 24 09:22:28.288,0,Wed Feb 24 09:20:33.924,21.22371298
Wed Feb 24 09:20:33.964,4.414973259,Wed Feb 24 09:24:41.022,130,Wed Feb 24 09:22:32.886,0,Wed Feb 24 09:22:32.886,0,Wed Feb 24 09:20:33.991,21.5092474
Wed Feb 24 09:20:38.964,4.43492794,Wed Feb 24 09:24:56.021,130,Wed Feb 24 09:22:42.884,15.18140602,Wed Feb 24 09:22:42.884,13.55946159,Wed Feb 24 09:20:38.924,21.39381859
Wed Feb 24 09:20:39.031,4.484814644,Wed Feb 24 09:25:11.022,130,Wed Feb 24 09:22:52.882,15.31739712,Wed Feb 24 09:22:52.882,13.69187832,Wed Feb 24 09:20:38.991,21.5396234
Wed Feb 24 09:20:41.564,4.404995918,Wed Feb 24 09:25:26.023,130,Wed Feb 24 09:23:02.880,15.07814884,Wed Feb 24 09:23:02.880,13.55038071,Wed Feb 24 09:20:41.524,21.5335482
Wed Feb 24 09:20:41.631,4.414973259,Wed Feb 24 09:25:41.022,130,Wed Feb 24 09:23:12.878,15.13938904,Wed Feb 24 09:23:12.878,13.62368298,Wed Feb 24 09:20:41.591,21.22371298
Wed Feb 24 09:20:43.964,4.449893951,Wed Feb 24 09:25:56.020,130,Wed Feb 24 09:23:22.877,15.14737988,Wed Feb 24 09:23:22.877,13.80970478,Wed Feb 24 09:20:43.924,21.5548114
Wed Feb 24 09:20:44.031,4.335154533,Wed Feb 24 09:26:11.019,130,Wed Feb 24 09:23:28.279,15.356637,Wed Feb 24 09:23:28.279,13.74681091,Wed Feb 24 09:20:43.991,21.27838978
Wed Feb 24 09:20:48.964,4.469848633,Wed Feb 24 09:26:26.016,130,Wed Feb 24 09:23:32.877,14.93182755,Wed Feb 24 09:23:32.877,13.36749268,Wed Feb 24 09:20:48.924,21.5244354
Wed Feb 24 09:20:48.964,4.439916611,Wed Feb 24 09:26:41.013,130,Wed Feb 24 09:23:42.876,15.2838192,Wed Feb 24 09:23:42.876,13.66111565,Wed Feb 24 09:20:48.991,21.62771381
Wed Feb 24 09:20:51.565,4.390029907,Wed Feb 24 09:26:56.010,130,Wed Feb 24 09:23:52.874,15.29899979,Wed Feb 24 09:23:52.874,13.70287704,Wed Feb 24 09:20:51.525,21.24193858
Wed Feb 24 09:20:53.965,4.454882622,Wed Feb 24 09:27:11.011,130,Wed Feb 24 09:24:02.871,15.01661491,Wed Feb 24 09:24:02.871,13.47881317,Wed Feb 24 09:20:53.925,21.65505221
Wed Feb 24 09:20:58.966,4.375063896,Wed Feb 24 09:27:26.015,130,Wed Feb 24 09:24:12.869,14.98690319,Wed Feb 24 09:24:12.869,13.45637131,Wed Feb 24 09:20:58.926,21.29054018
Wed Feb 24 09:21:01.566,4.340143204,Wed Feb 24 09:27:41.021,130,Wed Feb 24 09:24:22.868,15.17481041,Wed Feb 24 09:24:22.868,13.79884052,Wed Feb 24 09:21:01.526,21.15081057
Wed Feb 24 09:21:03.966,4.365086555,Wed Feb 24 09:27:56.027,130,Wed Feb 24 09:24:28.270,15.17033958,Wed Feb 24 09:24:28.270,13.63916111,Wed Feb 24 09:21:03.926,21.38166819
Wed Feb 24 09:21:08.965,4.385041237,Wed Feb 24 09:28:11.031,88,Wed Feb 24 09:24:32.867,15.10906029,Wed Feb 24 09:24:32.867,13.48841476,Wed Feb 24 09:21:08.925,21.15992337
Wed Feb 24 09:21:11.565,4.355109215,Wed Feb 24 09:28:26.034,88,Wed Feb 24 09:24:42.866,15.23642826,Wed Feb 24 09:24:42.866,13.63625431,Wed Feb 24 09:21:11.525,21.11739697
Wed Feb 24 09:21:13.964,4.385041237,Wed Feb 24 09:28:41.037,88,Wed Feb 24 09:24:52.865,15.15698051,Wed Feb 24 09:24:52.865,13.4658165,Wed Feb 24 09:21:13.924,21.38166819
Wed Feb 24 09:21:18.963,4.395018578,Wed Feb 24 09:28:56.039,88,Wed Feb 24 09:25:02.865,15.23228455,Wed Feb 24 09:25:02.865,13.66106033,Wed Feb 24 09:21:18.923,21.33610419
Wed Feb 24 09:21:19.030,4.484814644,Wed Feb 24 09:29:11.042,88,Wed Feb 24 09:25:12.866,15.19697189,Wed Feb 24 09:25:12.866,13.70238304,Wed Feb 24 09:21:18.990,21.65201461
Wed Feb 24 09:21:21.562,4.395018578,Wed Feb 24 09:29:26.044,88,Wed Feb 24 09:25:22.867,15.2263422,Wed Feb 24 09:25:22.867,13.69473553,Wed Feb 24 09:21:21.522,21.12347217
Wed Feb 24 09:21:21.629,4.350120544,Wed Feb 24 09:29:41.045,88,Wed Feb 24 09:25:28.269,15.28501034,Wed Feb 24 09:25:28.269,13.68226528,Wed Feb 24 09:21:21.589,21.07183296
Wed Feb 24 09:21:23.162,4.400007248,Wed Feb 24 09:29:56.045,88,Wed Feb 24 09:25:32.867,15.0398407,Wed Feb 24 09:25:32.867,13.45123196,Wed Feb 24 09:21:23.122,21.31484098
Wed Feb 24 09:21:23.228,4.439916611,Wed Feb 24 09:30:11.044,94,Wed Feb 24 09:25:42.866,15.20816326,Wed Feb 24 09:25:42.866,13.52989674,Wed Feb 24 09:21:23.188,21.35432979
Wed Feb 24 09:21:23.961,4.390029907,Wed Feb 24 09:30:26.045,94,Wed Feb 24 09:25:52.865,15.16699696,Wed Feb 24 09:25:52.865,13.51734352,Wed Feb 24 09:21:23.921,21.27231458
Wed Feb 24 09:21:24.028,4.4249506,Wed Feb 24 09:30:41.046,94,Wed Feb 24 09:26:02.864,15.21128845,Wed Feb 24 09:26:02.864,13.59645176,Wed Feb 24 09:21:23.988,21.33002898
Wed Feb 24 09:21:28.960,4.464859962,Wed Feb 24 09:30:56.051,94,Wed Feb 24 09:26:12.863,15.0929327,Wed Feb 24 09:26:12.863,13.53605843,Wed Feb 24 09:21:28.920,21.28142738
Wed Feb 24 09:21:29.027,4.449893951,Wed Feb 24 09:31:11.058,94,Wed Feb 24 09:26:22.861,15.18345547,Wed Feb 24 09:26:22.861,13.63896465,Wed Feb 24 09:21:28.987,21.43634499
Wed Feb 24 09:21:31.560,4.4249506,Wed Feb 24 09:31:26.064,94,Wed Feb 24 09:26:28.263,15.04462814,Wed Feb 24 09:26:28.263,13.48705006,Wed Feb 24 09:21:31.520,21.5305106
Wed Feb 24 09:21:31.626,4.42993927,Wed Feb 24 09:31:41.069,94,Wed Feb 24 09:26:32.859,15.21719646,Wed Feb 24 09:26:32.859,13.77638149,Wed Feb 24 09:21:31.586,21.41811939
Wed Feb 24 09:21:33.959,4.370075226,Wed Feb 24 09:31:56.072,94,Wed Feb 24 09:26:42.858,15.05030251,Wed Feb 24 09:26:42.858,13.60980701,Wed Feb 24 09:21:33.919,21.26320178
Wed Feb 24 09:21:34.026,4.340143204,Wed Feb 24 09:32:11.071,94,Wed Feb 24 09:26:52.855,15.10477161,Wed Feb 24 09:26:52.855,13.5328331,Wed Feb 24 09:21:33.986,21.06575776
Wed Feb 24 09:21:38.959,4.419961929,Wed Feb 24 09:32:26.070,94,Wed Feb 24 09:27:02.854,15.25457573,Wed Feb 24 09:27:02.854,13.85880661,Wed Feb 24 09:21:38.919,21.5062098
Wed Feb 24 09:21:38.959,4.414973259,Wed Feb 24 09:32:41.072,94,Wed Feb 24 09:27:12.856,15.02190208,Wed Feb 24 09:27:12.856,13.75256157,Wed Feb 24 09:21:38.985,21.34825459
Wed Feb 24 09:21:41.559,4.375063896,Wed Feb 24 09:32:56.074,94,Wed Feb 24 09:27:22.858,14.84635448,Wed Feb 24 09:27:22.858,13.40566444,Wed Feb 24 09:21:41.519,21.30269058
Wed Feb 24 09:21:41.625,4.464859962,Wed Feb 24 09:33:11.074,94,Wed Feb 24 09:27:28.261,15.13401604,Wed Feb 24 09:27:28.261,13.58517265,Wed Feb 24 09:21:41.585,21.512285
Wed Feb 24 09:21:43.959,4.380052567,Wed Feb 24 09:33:26.071,94,Wed Feb 24 09:27:32.862,15.20153046,Wed Feb 24 09:27:32.862,13.58698368,Wed Feb 24 09:21:43.919,21.26320178
Wed Feb 24 09:21:44.026,4.380052567,Wed Feb 24 09:33:41.067,94,Wed Feb 24 09:27:42.866,15.39573002,Wed Feb 24 09:27:42.866,13.91724682,Wed Feb 24 09:21:43.986,21.5062098
Wed Feb 24 09:21:48.959,4.479825974,Wed Feb 24 09:33:56.062,94,Wed Feb 24 09:27:52.870,15.64355946,Wed Feb 24 09:27:52.870,13.92921638,Wed Feb 24 09:21:48.919,21.35736739
Wed Feb 24 09:21:48.959,4.479825974,Wed Feb 24 09:34:11.059,94,Wed Feb 24 09:28:02.873,15.33502197,Wed Feb 24 09:28:02.873,13.8781147,Wed Feb 24 09:21:48.986,21.44849539
Wed Feb 24 09:21:51.559,4.409984589,Wed Feb 24 09:34:26.059,94,Wed Feb 24 09:28:12.876,15.32570076,Wed Feb 24 09:28:12.876,14.45246124,Wed Feb 24 09:21:51.519,21.11435937
Wed Feb 24 09:21:53.960,4.365086555,Wed Feb 24 09:34:41.061,94,Wed Feb 24 09:28:22.878,15.26254463,Wed Feb 24 09:28:22.878,13.82796001,Wed Feb 24 09:21:53.920,21.31787858
Wed Feb 24 09:21:58.960,4.444905281,Wed Feb 24 09:34:56.061,94,Wed Feb 24 09:28:28.280,15.27813911,Wed Feb 24 09:28:28.280,13.83206654,Wed Feb 24 09:21:58.920,21.5487362
Wed Feb 24 09:22:01.561,4.395018578,Wed Feb 24 09:35:11.061,94,Wed Feb 24 09:28:32.880,0,Wed Feb 24 09:28:32.880,0,Wed Feb 24 09:22:01.521,21.57607461
Wed Feb 24 09:22:03.961,4.409984589,Wed Feb 24 09:35:26.060,94,Wed Feb 24 09:28:42.881,15.61944199,Wed Feb 24 09:28:42.881,14.17953873,Wed Feb 24 09:22:03.921,21.4576082
Wed Feb 24 09:22:08.962,4.370075226,Wed Feb 24 09:35:41.059,94,Wed Feb 24 09:28:52.883,15.20994568,Wed Feb 24 09:28:52.883,13.73326111,Wed Feb 24 09:22:08.922,21.35736739
Wed Feb 24 09:22:11.563,4.494791985,Wed Feb 24 09:35:56.058,88,Wed Feb 24 09:29:02.884,15.25376797,Wed Feb 24 09:29:02.884,13.81679249,Wed Feb 24 09:22:11.523,21.65201461
Wed Feb 24 09:22:13.963,4.360097885,Wed Feb 24 09:36:11.056,88,Wed Feb 24 09:29:12.886,15.32572174,Wed Feb 24 09:29:12.886,14.38105202,Wed Feb 24 09:22:13.923,21.16296097
Wed Feb 24 09:22:18.964,4.400007248,Wed Feb 24 09:36:26.052,88,Wed Feb 24 09:29:22.888,15.42962742,Wed Feb 24 09:29:22.888,13.97880077,Wed Feb 24 09:22:18.924,21.451533
Wed Feb 24 09:22:19.031,4.509757996,Wed Feb 24 09:36:41.047,88,Wed Feb 24 09:29:28.290,15.34533405,Wed Feb 24 09:29:28.290,14.08072853,Wed Feb 24 09:22:18.991,21.88894743
Wed Feb 24 09:22:21.564,4.375063896,Wed Feb 24 09:36:56.044,88,Wed Feb 24 09:29:32.889,15.24962997,Wed Feb 24 09:29:32.889,13.70699787,Wed Feb 24 09:22:21.524,21.30572818
Wed Feb 24 09:22:21.631,4.454882622,Wed Feb 24 09:37:11.043,88,Wed Feb 24 09:29:42.890,15.28928566,Wed Feb 24 09:29:42.890,13.65903187,Wed Feb 24 09:22:21.591,21.5639242
Wed Feb 24 09:22:23.164,-0.024943352,Wed Feb 24 09:37:26.045,88,Wed Feb 24 09:29:52.889,15.30718994,Wed Feb 24 09:29:52.889,13.86212921,Wed Feb 24 09:22:23.124,-0.0030376
Wed Feb 24 09:22:23.231,-0.019954681,Wed Feb 24 09:37:41.047,88,Wed Feb 24 09:30:02.889,15.38273716,Wed Feb 24 09:30:02.889,14.46868229,Wed Feb 24 09:22:23.191,-0.0030376
Wed Feb 24 09:22:23.964,-0.024943352,Wed Feb 24 09:37:56.048,88,Wed Feb 24 09:30:12.889,15.45406914,Wed Feb 24 09:30:12.889,14.06639576,Wed Feb 24 09:22:23.924,-0.0030376
Wed Feb 24 09:22:23.964,-0.024943352,Wed Feb 24 09:38:11.047,130,Wed Feb 24 09:30:22.889,15.06005669,Wed Feb 24 09:30:22.889,13.77135086,Wed Feb 24 09:22:23.991,-0.0030376
Wed Feb 24 09:22:28.964,-0.024943352,Wed Feb 24 09:38:26.044,130,Wed Feb 24 09:30:28.291,15.18296623,Wed Feb 24 09:30:28.291,13.68000126,Wed Feb 24 09:22:28.924,-0.0030376
Wed Feb 24 09:22:29.031,-0.019954681,Wed Feb 24 09:38:41.043,130,Wed Feb 24 09:30:32.890,15.39261627,Wed Feb 24 09:30:32.890,13.72511578,Wed Feb 24 09:22:28.991,-0.0030376
Wed Feb 24 09:22:31.564,-0.019954681,Wed Feb 24 09:38:56.045,130,Wed Feb 24 09:30:42.891,15.27181244,Wed Feb 24 09:30:42.891,13.71156502,Wed Feb 24 09:22:31.524,-0.0030376
Wed Feb 24 09:22:31.630,-0.024943352,Wed Feb 24 09:39:11.048,130,Wed Feb 24 09:30:52.894,15.41353798,Wed Feb 24 09:30:52.894,13.95224667,Wed Feb 24 09:22:31.590,-0.0030376
Wed Feb 24 09:22:33.964,4.360097885,Wed Feb 24 09:39:26.049,130,Wed Feb 24 09:31:02.899,15.36911678,Wed Feb 24 09:31:02.899,13.71942902,Wed Feb 24 09:22:33.924,21.38166819
Wed Feb 24 09:22:33.964,4.404995918,Wed Feb 24 09:39:41.051,130,Wed Feb 24 09:31:12.903,15.32544613,Wed Feb 24 09:31:12.903,13.8070612,Wed Feb 24 09:22:33.990,21.41204419
Wed Feb 24 09:22:38.963,4.320188522,Wed Feb 24 09:39:56.054,130,Wed Feb 24 09:31:22.907,15.25642967,Wed Feb 24 09:31:22.907,13.68875885,Wed Feb 24 09:22:38.923,20.94121615
Wed Feb 24 09:22:38.963,4.400007248,Wed Feb 24 09:40:11.058,130,Wed Feb 24 09:31:28.309,15.2624197,Wed Feb 24 09:31:28.309,13.74089241,Wed Feb 24 09:22:38.989,21.42419459
Wed Feb 24 09:22:41.562,4.474837303,Wed Feb 24 09:40:26.060,130,Wed Feb 24 09:31:32.911,15.2613306,Wed Feb 24 09:31:32.911,13.69151688,Wed Feb 24 09:22:41.522,21.38470579
Wed Feb 24 09:22:41.629,4.519735336,Wed Feb 24 09:40:41.059,88,Wed Feb 24 09:31:42.914,15.25983143,Wed Feb 24 09:31:42.914,13.67808628,Wed Feb 24 09:22:41.589,21.5213978
Wed Feb 24 09:22:43.962,4.409984589,Wed Feb 24 09:40:56.058,88,Wed Feb 24 09:31:52.916,15.33193111,Wed Feb 24 09:31:52.916,13.68810177,Wed Feb 24 09:22:43.922,21.04145696
Wed Feb 24 09:22:43.962,4.489803314,Wed Feb 24 09:41:11.061,88,Wed Feb 24 09:32:02.916,15.34891415,Wed Feb 24 09:32:02.916,13.82117271,Wed Feb 24 09:22:43.989,21.43634499
Wed Feb 24 09:22:48.961,4.345131874,Wed Feb 24 09:41:26.067,88,Wed Feb 24 09:32:12.916,15.21047306,Wed Feb 24 09:32:12.916,13.77761269,Wed Feb 24 09:22:48.921,21.14473537
Wed Feb 24 09:22:48.961,4.395018578,Wed Feb 24 09:41:41.071,88,Wed Feb 24 09:32:22.914,15.15831852,Wed Feb 24 09:32:22.914,13.85364246,Wed Feb 24 09:22:48.987,21.58214981
Wed Feb 24 09:22:51.560,4.404995918,Wed Feb 24 09:41:56.074,88,Wed Feb 24 09:32:28.316,15.15154839,Wed Feb 24 09:32:28.316,13.83966064,Wed Feb 24 09:22:51.520,21.43938259
Wed Feb 24 09:22:53.960,4.489803314,Wed Feb 24 09:42:11.076,88,Wed Feb 24 09:32:32.915,15.28808975,Wed Feb 24 09:32:32.915,13.81185818,Wed Feb 24 09:22:53.920,21.60948821
Wed Feb 24 09:22:58.958,4.409984589,Wed Feb 24 09:42:26.077,130,Wed Feb 24 09:32:42.917,15.38792038,Wed Feb 24 09:32:42.917,13.91291046,Wed Feb 24 09:22:58.918,21.13562257
Wed Feb 24 09:23:01.558,4.404995918,Wed Feb 24 09:42:41.078,130,Wed Feb 24 09:32:52.918,15.5063324,Wed Feb 24 09:32:52.918,14.39019775,Wed Feb 24 09:23:01.518,21.20852497
